<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20110630,000000,334.7000000,336.1300000,332.8400000,335.6000000,10664770
20110701,000000,335.8400000,343.5000000,334.2000000,343.4000000,14924075
20110705,000000,342.9000000,349.8300000,342.5000000,349.3100000,11541741
20110706,000000,348.9500000,354.1000000,346.7100000,351.8400000,15277438
20110707,000000,354.7500000,358.0000000,354.0000000,357.2100000,13503593
20110708,000000,353.3400000,360.0000000,352.2000000,359.7200000,16565741
20110711,000000,356.3400000,359.7700000,352.8200000,354.1000000,15066567
20110712,000000,353.5900000,357.6800000,348.6200000,353.8500000,15503519
20110713,000000,358.3300000,360.0000000,356.3800000,358.1400000,13335642
20110714,000000,361.0200000,361.6100000,356.3400000,357.9100000,14186220
20110715,000000,361.1700000,365.0000000,359.1700000,364.9600000,16131941
20110718,000000,365.4300000,374.6500000,365.2800000,373.8200000,19351555
20110719,000000,377.9900000,378.6500000,373.3200000,376.8500000,23331876
20110720,000000,396.2100000,396.2700000,386.0000000,387.0000000,31643596
20110721,000000,387.0000000,390.0600000,383.9000000,387.2800000,17362546
20110722,000000,388.3200000,395.0500000,387.7500000,393.3000000,17828787
20110725,000000,390.1800000,400.0000000,389.6200000,398.4110000,20166529
20110726,000000,400.0000000,404.5000000,399.6800000,403.2600000,15806724
20110727,000000,400.5500000,402.6400000,392.1500000,392.5800000,22313903
20110728,000000,391.6200000,396.9900000,388.1300000,391.9100000,19844678
20110729,000000,387.6400000,395.1500000,384.0000000,390.6920000,21115959
20110801,000000,397.6800000,399.5000000,392.3700000,396.7400000,20750079
20110802,000000,397.6300000,397.9000000,388.3500000,388.9200000,21469194
20110803,000000,390.9800000,393.5500000,382.2400000,392.5700000,25338008
20110804,000000,389.5800000,391.3200000,377.3500000,377.3500000,29988398
20110805,000000,380.5300000,383.5000000,362.5700000,373.7500000,40622900
20110808,000000,361.7000000,367.7700000,353.0200000,353.3500000,38595459
20110809,000000,361.5500000,374.6100000,355.0000000,374.4200000,36255107
20110810,000000,371.1900000,374.6500000,362.5000000,363.0000000,29481024
20110811,000000,370.5200000,375.4500000,364.7200000,373.6800000,24135922
20110812,000000,378.0000000,379.6400000,374.2300000,376.8600000,17887898
20110815,000000,379.6400000,384.9700000,378.0900000,383.3000000,15750385
20110816,000000,381.5200000,383.3700000,376.0600000,380.4000000,16981808
20110817,000000,382.3500000,384.5200000,378.0000000,380.2100000,14361104
20110818,000000,370.7200000,372.6500000,361.3700000,365.8500000,29163787
20110819,000000,362.1700000,367.0000000,356.0000000,356.0800000,26225568
20110822,000000,364.6400000,364.8800000,355.0900000,356.4100000,18087205
20110823,000000,360.1600000,373.6400000,357.0000000,373.5900000,22478799
20110824,000000,373.3250000,378.9600000,370.6000000,376.1500000,19985582
20110825,000000,365.0800000,375.4500000,365.0000000,373.7100000,27415531
20110826,000000,371.1700000,383.8000000,370.8008000,383.7200000,21528555
20110829,000000,388.1800000,391.5000000,388.0000000,389.8939000,13701619
20110830,000000,388.2500000,391.8400000,386.2100000,389.9600000,14222890
20110831,000000,390.6600000,392.0800000,381.8600000,384.8100000,17452827
20110901,000000,385.9900000,387.3399000,380.7200000,381.1500000,11506998
20110902,000000,374.7700000,378.0000000,371.8300000,374.0500000,14560759
20110906,000000,367.0800000,380.3300000,366.4800000,379.5000000,16064736
20110907,000000,385.5800000,385.6000000,382.0000000,383.9200000,11271860
20110908,000000,382.3300000,388.6100000,382.3100000,384.1900000,14186742
20110909,000000,384.0200000,386.0000000,375.0200000,377.0600000,19329349
20110912,000000,373.0700000,380.8800000,371.9000000,379.9500000,15944841
20110913,000000,382.1400000,386.2100000,380.2500000,384.4800000,15065051
20110914,000000,387.0200000,392.2100000,385.7600000,389.2800000,18305172
20110915,000000,391.4800000,393.6600000,389.9000000,393.0600000,13592538
20110916,000000,395.7100000,400.3600000,395.0300000,400.2400000,21623938
20110919,000000,396.9800000,413.2300000,395.2045000,411.6400000,28483372
20110920,000000,415.3700000,422.8600000,411.1900000,413.4600000,26490810
20110921,000000,419.7000000,421.5900000,412.0000000,412.2000000,20477259
20110922,000000,401.1900000,409.8200000,396.7000000,401.8200000,32810253
20110923,000000,400.2900000,406.7400000,399.8500000,404.1300000,18197169
20110926,000000,400.0000000,403.9800000,391.3000000,403.2000000,26018975
20110927,000000,408.9000000,409.2500000,398.0600000,399.2600000,21707094
20110928,000000,400.1800000,403.7400000,396.5100000,396.9200000,14624932
20110929,000000,401.9200000,402.2100000,386.2100000,390.1900000,22567551
20110930,000000,387.1750000,388.8900000,381.1900000,381.2000000,18032100
20111003,000000,380.3500000,382.6400000,373.1710000,374.3400000,22435994
20111004,000000,374.8900000,381.8000000,354.2400000,372.5800000,42863605
20111005,000000,367.8800000,379.8200000,360.3000000,378.6200000,27098098
20111006,000000,373.3900000,384.7800000,371.8045000,377.3100000,26834558
20111007,000000,375.7700000,377.7400000,368.4890000,369.8100000,17942958
20111010,000000,379.0900000,388.8100000,378.2100000,388.8100000,14793072
20111011,000000,392.5700000,403.1800000,391.5000000,400.2700000,20787128
20111012,000000,407.3500000,409.2500000,400.1400000,402.1100000,20812026
20111013,000000,405.0200000,408.4300000,402.8500000,408.4200000,13478991
20111014,000000,416.8300000,422.0000000,415.2700000,422.0000000,18667253
20111017,000000,421.7400000,426.7000000,415.9400000,419.7700000,22732947
20111018,000000,421.7600000,424.8067000,415.9900000,421.8800000,23295903
20111019,000000,401.3500000,408.4190000,397.8000000,398.8100000,37294021
20111020,000000,400.0000000,400.3500000,394.2100000,395.4499000,18562312
20111021,000000,398.2000000,399.1400000,390.7500000,393.0400000,21034183
20111024,000000,396.0800000,406.5000000,395.4000000,405.7000000,17218893
20111025,000000,405.0200000,406.5500000,397.3800000,397.8600000,14618025
20111026,000000,401.9600000,402.5500000,393.1510000,400.3200000,14674850
20111027,000000,407.6400000,409.0000000,401.8900000,404.4800000,16194219
20111028,000000,402.9750000,406.3500000,402.5100000,405.0400000,10163977
20111031,000000,402.4000000,409.3300000,401.0500000,404.8000000,12777552
20111101,000000,397.3600000,399.5000000,393.2200000,396.6400000,18143512
20111102,000000,400.2000000,400.4400000,395.1100000,397.3000000,10670313
20111103,000000,399.0700000,403.4000000,395.3600000,403.0500000,14607454
20111104,000000,402.0400000,403.4400000,399.1600000,400.2400000,9961622
20111107,000000,399.9300000,400.0000000,396.1300000,399.7700000,9172587
20111108,000000,402.2500000,408.0000000,401.5600000,406.0100000,13634178
20111109,000000,396.8900000,400.8900000,394.2300000,395.3100000,18425042
20111110,000000,397.1100000,397.2100000,382.1500000,385.2100000,25852066
20111111,000000,386.6700000,388.7000000,380.2600000,384.6700000,22501975
20111114,000000,383.7700000,385.2500000,378.2000000,379.2600000,14528150
20111115,000000,380.8500000,389.5000000,379.4500000,388.8200000,14475129
20111116,000000,389.3150000,391.1400000,384.3200000,384.8900000,11610014
20111117,000000,383.9800000,384.5800000,375.5000000,377.4100000,16401167
20111118,000000,378.9100000,379.9900000,374.8800000,374.9500000,11862004
20111121,000000,370.4000000,371.6800000,365.9100000,369.0100000,15017755
20111122,000000,371.0500000,377.9300000,370.9400000,376.5200000,13468003
20111123,000000,374.7000000,375.8400000,366.8800000,367.0000000,14281689
20111125,000000,368.2800000,371.1500000,363.3200000,364.9000000,8351600
20111128,000000,372.3500000,376.7200000,370.3300000,376.0200000,10953147
20111129,000000,375.7100000,378.8300000,370.2000000,373.2000000,13042050
20111130,000000,381.2800000,382.0000000,378.3000000,381.9600000,12288898
20111201,000000,382.4200000,389.0000000,380.7500000,387.8200000,13007156
20111202,000000,390.0000000,393.6299000,388.5800000,389.7000000,12191976
20111205,000000,393.4900000,396.4100000,390.3880000,393.0070000,11978255
20111206,000000,392.5500000,394.6300000,389.3800000,391.0000000,9740118
20111207,000000,389.9100000,390.9400000,386.7625000,389.1400000,10135006
20111208,000000,391.4700000,395.5000000,390.2300000,390.7300000,12812374
20111209,000000,392.7600000,394.0400000,391.0300000,393.6500000,10106238
20111212,000000,391.7300000,393.9000000,389.4500000,391.8600000,10050427
20111213,000000,393.0000000,395.4000000,387.1000000,388.7900000,11337621
20111214,000000,386.9000000,387.3800000,377.6800000,380.0300000,13672840
20111215,000000,383.3800000,383.7400000,378.3100000,378.8800000,8514085
20111216,000000,380.5200000,384.1500000,379.5700000,380.6900000,12122557
20111219,000000,382.4600000,384.8500000,380.4800000,381.8700000,7504602
20111220,000000,387.7600000,396.1000000,387.2600000,396.1000000,10866709
20111221,000000,396.5700000,397.3000000,392.0100000,396.4400000,8748785
20111222,000000,397.0100000,399.1300000,396.1000000,398.4700000,6623472
20111223,000000,399.6900000,403.5900000,399.4950000,403.3800000,9193052
20111227,000000,403.1000000,409.0900000,403.0200000,406.5700000,8499499
20111228,000000,406.9500000,408.2500000,401.3400000,402.7700000,7737653
20111229,000000,403.4000000,405.6500000,400.5100000,405.1000000,6962351
20111230,000000,403.7300000,406.2800000,403.4900000,404.9900000,5723773
20120103,000000,409.3000000,412.5000000,409.0000000,411.1000000,9472122
20120104,000000,410.0000000,414.6800000,409.2800000,413.4400000,8738020
20120105,000000,414.9400000,418.5500000,412.6700000,417.9600000,9169840
20120106,000000,419.7700000,422.7500000,419.2200000,422.4500000,10731749
20120109,000000,425.6500000,427.7500000,421.3500000,421.7300000,12859158
20120110,000000,425.9200000,426.0000000,421.5000000,423.2300000,8643436
20120111,000000,422.6800000,422.8500000,419.3100000,422.5500000,7198972
20120112,000000,422.4900000,422.9000000,418.7500000,421.3220000,6987860
20120113,000000,419.7000000,420.4500000,418.6600000,419.9550000,7285581
20120117,000000,424.2000000,425.9900000,422.9600000,424.7000000,7968426
20120118,000000,426.9100000,429.4700000,426.3000000,429.0900000,9119385
20120119,000000,430.1500000,431.3690000,426.5100000,427.6300000,8364182
20120120,000000,427.2000000,427.5000000,419.7500000,420.2600000,13855538
20120123,000000,422.7000000,428.4500000,422.3000000,427.3600000,10034825
20120124,000000,425.1100000,425.1100000,419.5500000,420.5030000,12491491
20120125,000000,454.2600000,454.4500000,443.7300000,446.5800000,30638064
20120126,000000,448.3600000,448.7900000,443.1400000,444.5600000,10914918
20120127,000000,444.3400000,448.4800000,443.7700000,447.4700000,9386112
20120130,000000,445.7000000,453.9000000,445.3900000,453.0100000,12412349
20120131,000000,455.6700000,458.2400000,453.0700000,456.4800000,12696063
20120201,000000,458.5000000,458.9900000,455.5500000,456.1900000,8957105
20120202,000000,455.9000000,457.1700000,453.9800000,455.0500000,6176774
20120203,000000,457.2100000,460.0000000,455.5600000,459.5600000,9252553
20120206,000000,458.2200000,464.9800000,458.2010000,463.8600000,8447539
20120207,000000,465.4700000,469.7500000,464.5810000,468.8100000,10840889
20120208,000000,470.5000000,476.7900000,469.7000000,476.6700000,13869476
20120209,000000,480.8500000,496.7500000,480.5500000,493.1600000,30175942
20120210,000000,491.1800000,497.6200000,488.5500000,493.6900000,21467274
20120213,000000,499.7200000,503.8300000,497.0900000,502.5800000,16835313
20120214,000000,504.5400000,509.5600000,502.0000000,509.4150000,14754473
20120215,000000,514.4300000,526.2900000,496.8900000,497.5700000,51979531
20120216,000000,491.5100000,504.8900000,486.6300000,502.5000000,31855376
20120217,000000,503.1200000,507.7700000,500.3000000,502.1000000,17735748
20120221,000000,506.8800000,514.8500000,504.1200000,514.5600000,20032573
20120222,000000,513.0800000,515.4900000,509.0700000,513.0400000,16015382
20120223,000000,515.1500000,517.8296000,509.5000000,516.3110000,19367216
20120224,000000,519.7800000,522.9000000,518.6400000,522.3600000,13754094
20120227,000000,521.3100000,528.5000000,516.2800000,525.8000000,18882440
20120228,000000,527.9600000,535.3800000,525.8500000,535.3100000,20230102
20120229,000000,541.5600000,547.6100000,535.7000000,542.3800000,31693859
20120301,000000,548.2000000,548.2100000,538.7700000,544.2700000,23224665
20120302,000000,544.2400000,546.8000000,542.5200000,545.0500000,14536808
20120305,000000,545.5100000,547.4800000,526.0000000,533.3600000,28269272
20120306,000000,523.9600000,533.6900000,516.2210000,530.2500000,27518964
20120307,000000,536.7900000,537.7800000,523.3000000,530.6300000,27089177
20120308,000000,534.6900000,542.9900000,532.1200000,541.7500000,17431380
20120309,000000,544.2100000,547.7400000,543.1100000,545.0200000,13879959
20120312,000000,548.9900000,552.0000000,547.0000000,552.0000000,13261872
20120313,000000,557.7400000,568.1800000,555.7500000,568.0800000,23382732
20120314,000000,578.1100000,594.7200000,575.4000000,589.5800000,47890086
20120315,000000,599.4900000,600.0100000,578.5500000,585.4000000,39147681
20120316,000000,584.7200000,589.2000000,578.0000000,585.5700000,23985329
20120319,000000,598.3800000,601.7700000,589.0500000,601.2200000,28507922
20120320,000000,599.5000000,606.9000000,582.0000000,605.9600000,26425653
20120321,000000,603.0000000,609.6500000,601.4100000,602.5000000,20732221
20120322,000000,597.9900000,604.5000000,595.5300000,599.4000000,21104043
20120323,000000,600.4600000,601.8000000,594.4010000,596.2000000,14440585
20120326,000000,599.7900000,607.1500000,595.2600000,606.8800000,19810261
20120327,000000,606.1800000,616.2800000,606.0600000,614.5700000,20575428
20120328,000000,618.3800000,621.4500000,610.3100000,617.6100000,21939685
20120329,000000,612.9000000,616.5600000,607.2300000,609.8600000,20427456
20120330,000000,608.7700000,610.5600000,597.9400000,599.4700000,24418169
20120402,000000,601.8300000,618.7700000,600.3800000,618.6800000,20218585
20120403,000000,627.3300000,632.2100000,622.5100000,629.3120000,28227899
20120404,000000,624.4700000,625.8600000,618.6000000,624.0900000,19494088
20120405,000000,627.0500000,634.6600000,623.4000000,633.6700000,21523850
20120409,000000,626.1300000,639.8400000,625.3000000,636.2400000,20376882
20120410,000000,639.9600000,644.0000000,626.0000000,628.7500000,30407452
20120411,000000,636.2000000,636.8700000,623.3422000,626.1100000,22061079
20120412,000000,625.0000000,631.3300000,620.5000000,622.5500000,21074068
20120413,000000,624.2300000,624.7000000,603.5100000,605.1900000,27774704
20120416,000000,610.0600000,610.2800000,578.2500000,580.6500000,35800511
20120417,000000,578.9400000,610.0000000,571.9100000,609.3000000,34761123
20120418,000000,613.7000000,620.2500000,602.7100000,608.2400000,32331490
20120419,000000,600.0100000,604.7320000,584.5200000,587.9500000,28413202
20120420,000000,591.7000000,594.6200000,570.4200000,572.4050000,34045054
20120423,000000,570.6100000,576.6700000,556.6200000,572.0000000,32530819
20120424,000000,562.7500000,567.6900000,555.0000000,560.3900000,29582343
20120425,000000,615.6350000,618.0000000,606.3200000,609.8400000,28918742
20120426,000000,614.2700000,614.6900000,602.1300000,607.7200000,17656731
20120427,000000,605.0700000,606.1800000,600.5000000,603.0000000,13847105
20120430,000000,597.8000000,598.4000000,583.0000000,584.0500000,16743367
20120501,000000,584.7500000,596.7600000,581.2300000,582.1600000,20907561
